by,descendants,id,kids,score,time,title,type,url,text
OlegWock,33.0,40084543,"[40101448, 40092147, 40094612, 40091417, 40095467, 40095454, 40092406, 40092177, 40097358, 40095429, 40092846, 40092636, 40091954, 40091523, 40091897]",88,1713515652,"Show HN: Composable (as in iGoogle, but modern) privacy-friendly new tab",story,https://anori.app/,"I spent quite a lot of time working on this one over the last 1.5 years. It started as a small project for my personal use because I wanted to keep all my self-hosted services visible so I wouldn&#x27;t forget they existed lol. Using a web page wasn&#x27;t ideal because of the white flicker every time I opened a new tab, so I decided to make this into a browser extension. From that time on, it became a lot bigger and got some traction (which I&#x27;m very happy about).<p>It&#x27;s made with React, but I tried to squeeze maximum performance (limited by my skills and desire to keep it somewhat readable, though) out of it. UI&#x2F;UX was a big priority for me in this project, so I also tried to streamline it as much as possible and make Anori a joy to use. If you decide to try it, let me know how good I did!<p>Oh, and it&#x27;s open source [1] and the process of adding new widgets is documented [2], so you can make your own!<p>[1]: <a href=""https:&#x2F;&#x2F;github.com&#x2F;OlegWock&#x2F;anori"">https:&#x2F;&#x2F;github.com&#x2F;OlegWock&#x2F;anori</a><p>[2]: <a href=""https:&#x2F;&#x2F;github.com&#x2F;OlegWock&#x2F;anori&#x2F;blob&#x2F;master&#x2F;DEVELOPMENT_AND_EXTENDING.md"">https:&#x2F;&#x2F;github.com&#x2F;OlegWock&#x2F;anori&#x2F;blob&#x2F;master&#x2F;DEVELOPMENT_AN...</a>"
mwenge,0.0,40095918,,3,1713603853,Psychedelia syndrome: the pixels and code of Jeff Minter's 'Psychedelia',story,https://psychedeliasyndro.me/,
farmerbb,27.0,40088731,"[40093426, 40092185, 40089654, 40089088, 40090055]",97,1713543790,Porting 8-bit Sonic 2 to the TI-84 CE,story,https://medium.com/@grubbycoder/porting-8-bit-sonic-2-to-the-ti-84-ce-7ec99f9981c9,
josephcsible,10.0,40094877,"[40095487, 40098733, 40096154, 40096497]",44,1713588142,End-of-Life for Z80 CPU and Peripherals Announced,story,https://hackaday.com/2024/04/19/end-of-life-for-z80-cpu-and-peripherals-announced/,
ktosobcy,0.0,40095870,,3,1713603291,Adventures in Rust: Bringing Exchange Support to Thunderbird,story,https://blog.thunderbird.net/2024/04/adventures-in-rust-bringing-exchange-support-to-thunderbird/,
Luc,228.0,40063367,"[40066416, 40068795, 40070104, 40066957, 40066280, 40066323, 40069245, 40064296, 40064195, 40068195, 40063757, 40063876, 40069698, 40063846, 40064103, 40066980, 40067227, 40068167, 40070802, 40066012, 40065639, 40069766, 40068108, 40064148, 40067960, 40074923, 40064767, 40068607, 40066909, 40064151, 40064045, 40068315]",538,1713355232,How many bathrooms have Neanderthals in the tile?,story,https://johnhawks.net/weblog/how-many-bathrooms-have-neandertals-in-the-tile/,
Lammy,27.0,40081977,"[40096985, 40096373, 40096403, 40098508, 40096085, 40095984, 40096430, 40088368, 40088413]",87,1713484490,Delta City '95 – Complete pack of official updates for Microsoft Windows 95,story,http://deltacity.stare.pro/,
mpweiher,50.0,40098867,"[40100505, 40099621, 40100145, 40099690, 40099559, 40099293, 40099133, 40100507, 40099468, 40099539, 40100276]",128,1713633302,VLC vs. the App Stores,story,https://mjtsai.com/blog/2024/04/19/vlc-vs-the-app-stores/,
thunderbong,117.0,40084481,"[40098418, 40098113, 40095679, 40095395, 40097128, 40095555, 40097308, 40097450, 40095805, 40096516, 40096031, 40096055, 40096519, 40095810, 40095720, 40095808, 40095161, 40098103, 40098644, 40098381, 40096049, 40099039, 40096504, 40096325, 40096286, 40096116, 40095469, 40097132, 40097096, 40095775, 40095680, 40097485]",148,1713514872,My 25-year engineering career retrospective,story,https://hybridhacker.email/p/my-25-year-engineering-career-retrospective,
abelanger,40.0,40077233,"[40081224, 40081007, 40080684, 40083408, 40082047, 40081870, 40087128, 40082353, 40084749, 40080309, 40083343, 40083044, 40080165, 40082789, 40083792]",224,1713454017,Multi-tenant queues in Postgres,story,https://docs.hatchet.run/blog/multi-tenant-queues,
c420,187.0,40092985,"[40093081, 40093333, 40093474, 40093330, 40093475, 40093473, 40101815, 40096084, 40094070, 40095612, 40093685, 40094049, 40093457, 40093256, 40093585, 40093555, 40093973, 40093095, 40093370, 40093956]",153,1713569053,'Irresponsible' to ignore consciousness across animal world scientists argue,story,https://thehill.com/policy/energy-environment/4605739-widespread-animal-consciousness-irresponsible-to-ignore-new-york-declaration-scientists/,
blast,0.0,40089174,,13,1713545806,Measuring the Mobile Body,story,https://www.eurozine.com/measuring-the-mobile-body/?ref=thebrowser.com,
sarimkx,559.0,40085565,"[40086337, 40086589, 40086480, 40087795, 40088010, 40086211, 40088561, 40088895, 40086214, 40088425, 40086287, 40088632, 40091670, 40086245, 40086615, 40090159, 40088499, 40086908, 40089653, 40086454, 40089437, 40088084, 40089338, 40089259, 40087706, 40094702, 40092682, 40089968, 40091046, 40088048, 40088009, 40086377, 40088541, 40091014, 40086304, 40087960, 40086567, 40086554, 40086044, 40087467]",426,1713526938,Tesla Recalls All Cybertrucks for Faulty Accelerator Pedals,story,https://techcrunch.com/2024/04/19/tesla-cybertruck-throttle-accelerator-pedal-stuck/,
cybersoyuz,102.0,40088751,"[40092043, 40090272, 40091549, 40090667, 40090607, 40094223, 40091281, 40091786, 40091116, 40092605, 40095174, 40095216, 40093912, 40095239, 40090761, 40091784, 40090712, 40090414, 40095702, 40090188, 40091771, 40090154, 40090360, 40094420, 40091228, 40090837, 40091449, 40091139, 40092622, 40090178, 40093250, 40090016]",219,1713543917,The Curse of Monkey Island,story,https://www.filfre.net/2024/04/the-curse-of-monkey-island/,
RicoElectrico,0.0,40097341,,13,1713620867,"EK Water Blocks: Not Paying Employees, Partners, & Suppliers [video]",story,https://www.youtube.com/watch?v=b73xG1HlFhY,
Brajeshwar,145.0,40066904,"[40089821, 40089481, 40088441, 40088280, 40088801, 40088215, 40088583, 40092597, 40089476, 40093591, 40088366, 40090861, 40088213, 40089779, 40088952, 40091759, 40088201, 40091754, 40091411, 40089997, 40091849]",172,1713371182,"Guy Callendar, the engineer who discovered human-caused global warming",story,https://nautil.us/the-part-time-climate-scientist-542351/,
croes,20.0,40093322,"[40095985, 40095569, 40094863, 40095027, 40094816, 40094751, 40095763, 40098967]",44,1713572692,Waterfront home price down by 75% as erosion concern washes value away,story,https://www.thecooldown.com/green-business/luxury-waterfront-home-coastal-erosion-discount/,
ibobev,0.0,40094118,,14,1713579926,The Story of the The Soviet Z80 Processor,story,https://www.cpushack.com/2021/01/26/the-story-of-the-soviet-z80-processor/,
sohkamyung,243.0,40063555,"[40075388, 40077503, 40075211, 40098931, 40080880, 40078422, 40080590, 40076171, 40079775, 40077776, 40093000, 40076025, 40075376, 40077261, 40078119, 40085487, 40075564, 40081067, 40078296, 40077781, 40087959, 40084896, 40086315, 40075420, 40076127, 40075502, 40075325, 40076382, 40077219, 40075166, 40076167]",392,1713356228,Feathers are one of evolution's cleverest inventions,story,https://www.scientificamerican.com/article/why-feathers-are-one-of-evolutions-cleverest-inventions/,
PaulHoule,16.0,40076848,"[40080345, 40077576, 40077131, 40080210, 40084720, 40081609, 40078346, 40085246]",175,1713451610,Hermit is a hermetic and reproducible sandbox for running programs,story,https://github.com/facebookexperimental/hermit,
tkhattra,8.0,40092079,"[40095375, 40093402, 40092820, 40092918]",41,1713561936,Eight Transaction Papers by Jim Gray,story,https://arxiv.org/abs/2310.04601,
susam,213.0,40081541,"[40083883, 40084466, 40083488, 40082309, 40090889, 40084818, 40088165, 40082601, 40082298, 40094930, 40086473, 40083751, 40082728, 40092997, 40083308, 40082650, 40083016, 40086239, 40087511, 40084496, 40083336, 40082640, 40083758, 40082319, 40091334, 40083063, 40083898, 40082953, 40085485, 40084595, 40083250, 40082390, 40083194, 40083955, 40083854, 40082760, 40082921, 40083931]",666,1713480292,Calculus Made Easy,story,https://calculusmadeeasy.org/prologue.html,
marban,1.0,40099299,[40100872],4,1713635923,The House votes for possible TikTok ban in the US,story,https://www.washingtonpost.com/business/2024/04/20/tiktok-us-ban-sale-china-congress/c6ef509c-ff3a-11ee-87ac-20f7e67cbe29_story.html,
gjvc,0.0,40095257,,3,1713594214,h5ai – modern HTTP web server index,story,https://larsjung.de/h5ai/,
dan-g,27.0,40077391,"[40090533, 40093482, 40090107, 40091151, 40092059, 40098601, 40090383, 40095050, 40091373, 40089889, 40091519, 40091575, 40092333, 40090910, 40091751, 40093949]",107,1713455022,Measuring personal growth,story,https://huyenchip.com/2024/04/17/personal-growth.html,
croes,8.0,40093935,"[40094992, 40100609, 40097381, 40094426, 40095533]",34,1713578109,We live in a cosmic void so empty that it breaks the laws of cosmology,story,https://www.newscientist.com/article/mg26234870-100-we-live-in-a-cosmic-void-so-empty-that-it-breaks-the-laws-of-cosmology/,
colinramsay,421.0,40064105,"[40067410, 40067785, 40065818, 40063960, 40066146, 40064096, 40064986, 40066807, 40064193, 40066080, 40064071, 40064386, 40064436, 40064988, 40064857, 40064868, 40067507, 40069889, 40064860, 40064549, 40064446, 40064976, 40065358, 40065659, 40065147, 40068403, 40069019, 40065689, 40068619, 40064838, 40074602, 40064765, 40064620, 40072613, 40064919, 40065285, 40068414, 40064954, 40067966, 40072856, 40064044, 40065554, 40065492, 40065776, 40068851, 40064721, 40064738, 40064710, 40068307, 40064843, 40071808, 40072498, 40065591, 40065074, 40065277, 40064840, 40065134, 40064705, 40073132, 40065212, 40065199, 40067948, 40064562, 40067392, 40066897, 40066791, 40064715, 40065382, 40070100, 40066953, 40064476, 40064583, 40065092, 40065375, 40073647, 40069110, 40064134, 40063945, 40064172]",463,1713359534,An electric new era for Atlas,story,https://bostondynamics.com/blog/electric-new-era-for-atlas/,
yarapavan,88.0,40089842,"[40091415, 40092279, 40090037, 40090375, 40091735, 40091152, 40091567, 40093053, 40096152, 40091548, 40091402, 40091244, 40091880, 40091977, 40091741]",137,1713548709,Single vendor is the new proprietary,story,https://opensource.net/why-single-vendor-is-the-new-proprietary/,
mooreds,44.0,40082409,"[40085324, 40084970, 40084851, 40088056, 40085012, 40084634, 40087082, 40085802, 40085954, 40085560, 40088390, 40086681, 40089409, 40084585, 40086260, 40084996, 40087603, 40084715, 40085597, 40085804, 40088640, 40084688]",129,1713488449,Setting up PostgreSQL for running integration tests,story,https://gajus.com/blog/setting-up-postgre-sql-for-running-integration-tests,
vips7L,97.0,40088719,"[40089380, 40090642, 40090515, 40092619, 40089762, 40100081, 40089860, 40089951]",127,1713543736,JEP draft: Exception handling in switch,story,https://openjdk.org/jeps/8323658,
maxbrunsfeld,0.0,40089912,,12,1713549062,Extensible Language Support in Zed,story,https://zed.dev/blog/language-extensions-part-1,
birriel,12.0,40092710,"[40094855, 40098440]",41,1713566440,LLaMA 3 70B Llamafiles,story,https://huggingface.co/jartine/Meta-Llama-3-70B-Instruct-llamafile,
eatonphil,127.0,40098468,"[40099217, 40098672, 40098570, 40099202, 40098699, 40099410, 40100106, 40098748, 40099116, 40098782, 40098997, 40098556]",89,1713630052,Mercedes becomes the first automaker to sell autonomous cars in the U.S.,story,https://fortune.com/2024/04/18/mercedes-self-driving-autonomous-cars-california-nevada-level-3-drive-pilot/,
4m1rk,3.0,40093619,[40098303],30,1713574998,Show HN: I built a small utility that handles multiple browser instances for you,story,https://github.com/amirkarimi/browser-hub,"I&#x27;m a consultant and I normally deal with multiple clients. I need an isolated browser for each to maintain my sanity.<p>I could create separate profiles in Chrome and Firefox but the main issue is when you click on a link outside of the browser (e.g. in your IDE), in which profile should it be opened?<p>I wrote a Python script that redirects URLs to the correct browser instance and set it as my default browser. Over time, the script has grown and become essential to my work. I cleaned it up and open-sourced it. Hope that someone else may find it useful too!"
dbreunig,12.0,40080794,"[40090519, 40092633, 40091267, 40091144, 40091903]",65,1713474862,A POI database in one line,story,https://www.dbreunig.com/2024/04/18/a-poi-database-in-one-line.html,
thegurus,70.0,40079516,"[40079837, 40080529, 40080067, 40079930, 40084636, 40082223, 40084852, 40079657, 40080144, 40080916, 40080383, 40080689, 40082061, 40080258, 40084120, 40079940, 40079685, 40081440]",160,1713466486,El Prado Museum – Virtual Tour,story,https://www.museodelprado.es/visita-virtual-coleccion-2023,
neilellis,0.0,40097838,,5,1713625041,Show HN: Edit This Page – Frictionless Content Collaboration,story,https://edit-this.page/p/4374b9ac-0ed1-4f25-9ace-61e981eb2dbf?i=8d4c06c6f41cff2a7d4679e04ec52c8a6037462083fab7ce765a472753b2ca72&tab=edit,
iafisher,135.0,40069298,"[40070539, 40075589, 40070290, 40070884, 40071995, 40074140, 40071443, 40076825, 40070999, 40070178, 40073043, 40070667, 40074185, 40078017, 40075621, 40073374, 40071230, 40070889, 40071925, 40077371, 40073592, 40070191, 40070467, 40080351, 40071310, 40070923]",284,1713383206,Cyc: History's Forgotten AI Project,story,https://outsiderart.substack.com/p/cyc-historys-forgotten-ai-project,
cannibalXxx,53.0,40101774,"[40101891, 40102348, 40101920, 40102228, 40102316, 40101981, 40101916, 40102184, 40101874]",47,1713654177,"Meta says you can't turn off its new AI tool on Facebook, Instagram",story,https://globalnews.ca/news/10435817/meta-ai-facebook-instagram/,
kolinko,112.0,40067677,"[40073067, 40070293, 40068300, 40070944, 40084142, 40070056, 40069516, 40067923, 40069052, 40071173, 40068275, 40068696, 40069589, 40068916, 40068862, 40068589, 40072617, 40070392, 40072482, 40068202, 40068750, 40070292, 40068667, 40070509, 40081714, 40069364, 40069478, 40067727, 40068609, 40068879, 40068931, 40069101]",413,1713374769,Show HN: Speeding up LLM inference 2x times (possibly),story,https://asciinema.org/a/piP22yYwcaohu5cA2gyuv1W61,"Here&#x27;s a project I&#x27;ve been working on for the last few months.<p>It&#x27;s a new (I think) algorithm, that allows to adjust smoothly - and in real time - how many calculations you&#x27;d like to do during inference of an LLM model.<p>It seems that it&#x27;s possible to do just 20-25% of weight multiplications instead of all of them, and still get good inference results.<p>I implemented it to run on M1&#x2F;M2&#x2F;M3 GPU. The mmul approximation itself can be pushed to run 2x fast before the quality of output collapses.<p>The inference speed is just a bit faster than Llama.cpp&#x27;s, because the rest of implementation could be better, but with a better development I think it can be a new method to speed up inference - in addition to quantization.<p>You could call it ad-hoc model distillation :)<p>You can change the speed &#x2F; accuracy of a model at will, in real time.<p>Oh, and as a side effect, the data format allows to also choose how much of the model you want to load into the memory. You can decide to skip say 10-20-40% of the least important weights.<p>It&#x27;s implemented for Mistral, it was also tested slightly on Mixtral and Llama. It&#x27;s for FP16 for now, but Q8 is in the works.<p>The algorithm is described here, and the implementation is open source.<p><a href=""https:&#x2F;&#x2F;kolinko.github.io&#x2F;effort&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;kolinko.github.io&#x2F;effort&#x2F;</a><p>I know these are bold claims, but I hope they survive the scrutiny :)"
astlouis44,10.0,40092627,"[40093154, 40095003, 40093542, 40092961, 40092749, 40093023, 40094878]",44,1713565714,Curse of Monkey Island ported to WebAssembly,story,https://personal-1094.web.app/scummvm.html,
foresterre,24.0,40071898,"[40090007, 40090103, 40091238]",42,1713402088,Parsing and all that,story,https://blog.jeffsmits.net/compsci/2024/04/07/parsing-and-all-that/,
unsuspecting,381.0,40067206,"[40069713, 40067528, 40067705, 40068404, 40068457, 40070092, 40068277, 40067902, 40070084, 40067732, 40068822, 40068550, 40070270, 40074648, 40069443, 40067418, 40068334, 40067390, 40069128, 40070376, 40072862, 40084835, 40069306, 40070505, 40076509, 40068122, 40068429, 40069604, 40070016, 40076971, 40094384, 40075452, 40068971, 40070972, 40068234, 40069301, 40068037, 40070561, 40068455, 40069432, 40070629, 40072096, 40071027, 40079196, 40068768, 40072037, 40070278, 40072341, 40075049, 40069507, 40074077, 40072161, 40069530, 40070195, 40070000, 40074053, 40073500, 40070321, 40069204]",271,1713372441,The forgotten war on beepers,story,https://newsletter.pessimistsarchive.org/p/the-forgotten-war-on-beepers,
axiologist,10.0,40091584,"[40091585, 40093544, 40097581, 40095736, 40095246]",61,1713558545,Francisco Varela,story,https://en.wikipedia.org/wiki/Francisco_Varela,
bindidwodtj,0.0,40072158,,46,1713405046,'Revealing images that seemed lost forever:' Research revives 1800s photos,story,https://news.westernu.ca/2024/04/reviving-daguerreotypes/,
sakfiaa,1.0,40091545,[40096973],29,1713558246,Combating market power through a graduated U.S. corporate income tax,story,https://equitablegrowth.org/combating-market-power-through-a-graduated-u-s-corporate-income-tax/,
stargrave,69.0,40083641,"[40084906, 40087224, 40087579, 40085985, 40085368, 40084411, 40087792, 40087470, 40084149, 40084266, 40085820, 40087738, 40084665, 40084765, 40084265]",84,1713503797,VoRS: Vo(IP) Simple Alternative to Mumble,story,http://www.vors.stargrave.org/,
samaysharma,61.0,40060123,"[40066462, 40061666, 40060946, 40060415, 40060428, 40060414, 40064482, 40060677, 40074159, 40060904, 40060440]",293,1713324478,Ten years of improvements in PostgreSQL's optimizer,story,https://rmarcus.info/blog/2024/04/12/pg-over-time.html,
hggh,159.0,40085543,"[40086482, 40086197, 40086764, 40085972, 40086952, 40087012, 40086031, 40086798, 40087954, 40086270, 40085990, 40085831, 40087956, 40086834, 40086009, 40085970, 40087650, 40086294, 40087829, 40094726, 40090903, 40087860, 40092980, 40087716, 40086301, 40093742, 40085953, 40085928, 40089808, 40085814, 40086428, 40088622, 40089953, 40087226, 40087727, 40090594, 40087102, 40086177, 40087687, 40088105, 40091881, 40086066, 40091276, 40091306, 40087627, 40092713, 40092459, 40092032, 40089853, 40086189, 40086153, 40089266, 40087028]",219,1713526795,Tips on how to structure your home directory (2023),story,https://unixdigest.com/tutorials/tips-on-how-to-structure-your-home-directory.html,
youbet,16.0,40067238,"[40084498, 40087719, 40086777, 40087874, 40088981, 40089341, 40084690, 40087071, 40086021]",43,1713372610,The City and the Limiting Virtues,story,https://sarahendren.substack.com/p/the-city-and-the-limiting-virtues,
InitEnabler,19.0,40077048,"[40078370, 40102179, 40077885, 40082826, 40078818, 40094619, 40084566, 40084779, 40079213, 40079868, 40077626]",122,1713452953,OpenMCT: A web based mission control framework,story,https://github.com/nasa/openmct,
tosh,31.0,40065821,"[40068570, 40069457, 40070097, 40069295, 40069796, 40068090, 40068292, 40068333, 40067662]",287,1713366686,"libxev: A cross-platform, high-performance event loop",story,https://github.com/mitchellh/libxev,
tobr,444.0,40069599,"[40072868, 40072989, 40072769, 40071376, 40070973, 40073843, 40071681, 40073596, 40071640, 40074529, 40071029, 40071744, 40073686, 40076259, 40073923, 40071394, 40074827, 40071912, 40071203, 40071260, 40073090, 40076616, 40090553, 40073474, 40073789, 40073207, 40074278, 40074065, 40071035, 40073585, 40077350, 40090302, 40074439, 40086097, 40073548, 40073992, 40076854, 40074911, 40072579, 40073066, 40074940, 40072146, 40073364, 40074279, 40075522, 40073135, 40075915, 40073707, 40077363, 40073455, 40077283, 40073627, 40073924, 40071359, 40071233, 40073905, 40074409, 40074595, 40074494, 40072118, 40074914, 40073619, 40079037, 40081111, 40077329, 40070934, 40074421, 40074443, 40076053, 40074122, 40081511, 40073417, 40079752, 40073436, 40075446, 40070895, 40074561, 40074502, 40074338, 40071889, 40076643, 40074200, 40070918, 40070894, 40072267, 40071717]",1379,1713385031,Hardest problem in computer science: centering things,story,https://tonsky.me/blog/centering/,
danielhanchen,5.0,40083109,[40083110],43,1713496342,Show HN: Finetune Llama-3 2x faster in a Colab notebook,story,https://colab.research.google.com/drive/135ced7oHytdxu3N2DNe1Z0kqjyYIkDXp?usp=sharing,
KittenInABox,359.0,40087063,"[40087402, 40094023, 40087405, 40093146, 40087358, 40087410, 40087307, 40087287, 40087457, 40087423, 40087427, 40087972, 40087431, 40097050, 40087476, 40087458, 40094661, 40089671, 40098435, 40090111, 40090142, 40087436, 40087332, 40093466, 40087324, 40092330, 40094344, 40087284, 40088096, 40095363, 40091045]",207,1713535946,I spoke with a Google worker fired for protesting $1.2B Israel contract,story,https://www.thehandbasket.co/p/google-worker-fired-protest-israel-project-nimbus,
jrepinc,218.0,40086779,"[40092375, 40088067, 40088597, 40087679, 40089440, 40089216, 40087196, 40091279, 40087317, 40091191, 40087760, 40091434, 40087636, 40088065, 40088101, 40088272, 40088387, 40087638, 40088051, 40087604, 40089985, 40087257, 40088177]",240,1713534322,3rd Edition of Programming: Principles and Practice Using C++ by Stroustrup,story,https://www.stroustrup.com/programming.html,
lemper,52.0,40061483,"[40077573, 40077278, 40076961, 40077204, 40077120]",109,1713338068,Why the OpenSSL punycode vulnerability was not detected by fuzz testing (2022),story,http://allsoftwaresucks.blogspot.com/2022/11/why-cve-2022-3602-was-not-detected-by.html,
chernishev,14.0,40063137,"[40066690, 40067908, 40068775, 40070827]",67,1713353814,Show HN: Desbordante 2.0 – A high-performance data profiler,story,https://github.com/Desbordante/desbordante-core,"Hi! We are excited to announce the second release of Desbordante — an open-source, high-performance data profiler that is capable of discovering and validating many different patterns in data using various algorithms.<p>Unlike existing data profilers, Desbordante focuses on discovering complex patterns in data, which are notoriously hard to extract. Since its inception in 2019, it has become the fastest open-source tool for these tasks. It also offers an array of patterns which have no alternative implementations. With this release, Desbordante now supports 17 types of patterns, such as: various types of functional dependencies, inclusion and order dependencies, fuzzy algebraic constraints and many others.<p>Some ways in which Desbordante can be helpful are:
1) Hypothesis generation for scientists that work with large volumes of data.
2) Business data owners and business analysts can benefit from hypothesis generation as well as data quality improvement: cleaning databases from errors, finding and removing inexact duplicates, and so on.
3) Found primitives can help data scientists in feature engineering and choosing the right direction for ablation studies.<p>Desbordante solves two types of tasks: Discovery and Validation. The Discovery task is designed to identify all instances of a specified pattern type of a given dataset. The Validation task is different: it is designed to check whether a specified pattern instance is present in a given dataset. This task not only returns True or False, but it also explains why the instance does not hold (e.g. it can list table rows with conflicting values).<p>Desbordante offers a CLI, a web application, and a Python library. The latter makes it possible to construct ad-hoc data analysis pipelines — essentially, your own applications for various data quality tasks: data cleaning, data deduplication, anomaly detection, data schema recovery and many others. You can check out example implementations here: <a href=""https:&#x2F;&#x2F;github.com&#x2F;Desbordante&#x2F;desbordante-core&#x2F;tree&#x2F;main&#x2F;examples"">https:&#x2F;&#x2F;github.com&#x2F;Desbordante&#x2F;desbordante-core&#x2F;tree&#x2F;main&#x2F;ex...</a>.<p>Check out some of our articles for more details:<p><a href=""https:&#x2F;&#x2F;medium.com&#x2F;@chernishev&#x2F;exploratory-data-analysis-with-desbordante-4b97299cce07"" rel=""nofollow"">https:&#x2F;&#x2F;medium.com&#x2F;@chernishev&#x2F;exploratory-data-analysis-wit...</a><p><a href=""https:&#x2F;&#x2F;itnext.io&#x2F;building-a-simple-data-cleaning-application-with-desbordante-e4897dcd4c5d"" rel=""nofollow"">https:&#x2F;&#x2F;itnext.io&#x2F;building-a-simple-data-cleaning-applicatio...</a><p><a href=""https:&#x2F;&#x2F;levelup.gitconnected.com&#x2F;checking-mining-and-exploring-functional-dependencies-in-python-903bb0e26d5d"" rel=""nofollow"">https:&#x2F;&#x2F;levelup.gitconnected.com&#x2F;checking-mining-and-explori...</a><p>This major release brings a lot of improvements: support for several novel patterns, support for novel data type — graphs, added python bindings for existing patterns, better guides and examples and more. The detailed changelog can be seen here (<a href=""https:&#x2F;&#x2F;github.com&#x2F;Desbordante&#x2F;desbordante-core&#x2F;releases&#x2F;tag&#x2F;v2.0.0"">https:&#x2F;&#x2F;github.com&#x2F;Desbordante&#x2F;desbordante-core&#x2F;releases&#x2F;tag...</a>)."
bikenaga,81.0,40093369,"[40094569, 40094714, 40101941, 40094723, 40097871, 40095803, 40094398, 40095368, 40094848, 40095145, 40094680]",87,1713572950,Two hunters from the same lodge afflicted with sporadic CJD: is CWD to blame?,story,https://www.neurology.org/doi/10.1212/WNL.0000000000204407,
AdamH12113,7.0,40090221,"[40092197, 40092119, 40091199, 40094691, 40092444, 40091558, 40091143]",54,1713550503,GM's Futuristic '80s Digital Displays – This Man Fights to Keep Them Alive,story,https://www.theautopian.com/gms-futuristic-80s-digital-displays-are-dying-but-this-man-is-fighting-to-keep-them-alive/,
faresahmed,1.0,40078221,[40078368],44,1713459092,Show HN: Ayin – An open-source photo editing software,story,https://github.com/faresbakhit/ayin,"Hello HN, I&#x27;m Fares A. Bakhit a junior CS student at Cairo University and I&#x27;m happy to announce my latest project,<p>&quot;Ayin&quot; is an open-source photo editing software available on Windows, Linux, and MacOS (Only a Windows build is available now on GitHub but you can compile it yourself to other platforms) with an interactive real-time graphical user interface.<p>Feel free to use and study the source code of Ayin, it&#x27;s available on GitHub under the GPLv3 open-source license.<p>I&#x27;ve made this project in part of the Winged Dragon Competition at the Faculty of Computers and Artificial Intelligence (FCAI-CU) Cairo University.<p>I&#x27;ve used ImGui, SDL2, and OpenGL (for image rendering, not processing)<p>A showcase video in Arabic is available, showing the functionalities of Ayin: <a href=""https:&#x2F;&#x2F;youtu.be&#x2F;ogkteQkJb0I"" rel=""nofollow"">https:&#x2F;&#x2F;youtu.be&#x2F;ogkteQkJb0I</a><p>Any feedback is much appreciated, thank you!"
yawl,3.0,40090580,"[40102511, 40096201]",13,1713552353,Show HN: A storybook designed to teach kids about how computers work,story,https://www.lostlanguageofthemachines.com,"I’ve been working on a unique storybook designed to teach kids about how computers work, and I would love to get your feedback.<p>Set 500 years in the future, the story follows two kids – one a robot, the other a human – as they explore the workings of what to them is ancient technology: our present-day computers. I’ve aimed to keep each story short and engaging, sprinkling in humor and illustrations to captivate young readers.<p>As an open-source project, you’re also welcome to check out the source here: <a href=""https:&#x2F;&#x2F;github.com&#x2F;yong&#x2F;lostlanguageofthemachines"">https:&#x2F;&#x2F;github.com&#x2F;yong&#x2F;lostlanguageofthemachines</a>"
voisin,77.0,40093570,"[40094869, 40094749, 40094427, 40094730, 40095125, 40094501, 40094286, 40095198, 40095603, 40094655, 40094626, 40094460, 40094627]",87,1713574674,Magnesium Depletion Score and Metabolic Syndrome in US Adults,story,https://academic.oup.com/jcem/advance-article/doi/10.1210/clinem/dgae075/7608307,
fortran77,15.0,40100897,"[40100963, 40101028, 40101818]",21,1713646213,Boeing and the Dark Age of American Manufacturing,story,https://www.theatlantic.com/ideas/archive/2024/04/boeing-corporate-america-manufacturing/678137/,
furtively,75.0,40089138,"[40089705, 40089990, 40089518, 40090101, 40089710, 40089812, 40094852, 40091000, 40090629, 40090246, 40090277]",105,1713545606,Don't bet on the joys of pokies (2011),story,http://grogsgamut.blogspot.com/2011/04/dont-bet-on-joys-of-pokies.html,
tosh,0.0,40097751,,4,1713624487,Qwen1.5-110B Preview,story,https://twitter.com/JustinLin610/status/1781687059570442342,
s16h,59.0,40086793,"[40087107, 40087693, 40087267, 40087025, 40087315, 40087001, 40087000, 40093242, 40087826, 40088024, 40093284, 40086921, 40086942, 40087177, 40086999, 40087141, 40087438, 40087014, 40087201, 40087571, 40087154]",251,1713534422,Add Depth of Field to Screenshots,story,https://www.blurmatic.com/,
jordandearsley,105.0,40078195,"[40080464, 40080923, 40082063, 40080805, 40080133, 40079751, 40081959, 40080064, 40084386, 40081756, 40084114, 40083979, 40080757, 40082828, 40095266, 40082145, 40082535, 40080704, 40079925, 40080819, 40080330, 40079974, 40087276, 40081127, 40081615, 40080057, 40084134, 40080195, 40080350, 40083321, 40082335, 40081857, 40084671, 40080154, 40080517, 40083738, 40080451, 40080585, 40084670, 40079790, 40081978]",149,1713459004,Show HN: Vapi – Convince our voice AI to give you the secret code,story,https://blog.vapi.ai/show-hn-vapi-try-to-convince-our-voice-ai-to-give-you-the-secret-code/,
Brajeshwar,1.0,40097512,[40101442],4,1713622688,Should you take Vitamin D?,story,https://knowablemagazine.org/content/article/health-disease/2024/should-you-take-vitamin-d-how-much,
tosh,68.0,40077023,"[40077536, 40080371, 40077107, 40077647, 40077304, 40077428, 40077298, 40079851]",122,1713452759,Chinchilla Scaling: A replication attempt,story,https://arxiv.org/abs/2404.10102,
